data,produto,preco,promocao,vendas
2023-08-26,Leite,25.29,0,29
2023-08-26,Refrigerante,42.2,1,112
2023-08-26,Pão,36.37,0,74
2023-08-26,Arroz,29.03,0,33
2023-08-26,Feijão,24.76,0,61
2023-08-26,Café,12.01,0,46
2023-08-26,Açúcar,20.86,0,35
2023-08-26,Manteiga,47.88,0,65
2023-08-27,Chocolate,5.64,0,43
2023-08-27,Biscoito,25.48,0,85
2023-08-27,Leite,25.07,0,58
2023-08-27,Refrigerante,46.16,0,69
2023-08-27,Pão,13.43,0,58
2023-08-27,Arroz,27.06,0,64
2023-08-27,Feijão,6.02,0,65
2023-08-27,Café,23.19,0,29
2023-08-27,Açúcar,43.71,1,106
2023-08-27,Manteiga,24.9,0,88
2023-08-28,Chocolate,46.3,0,71
2023-08-28,Biscoito,44.25,0,27
2023-08-28,Leite,12.12,1,96
2023-08-28,Refrigerante,13.95,1,55
2023-08-28,Pão,24.7,1,45
2023-08-28,Arroz,9.21,0,33
2023-08-28,Feijão,35.25,0,42
2023-08-28,Café,28.94,0,33
2023-08-28,Açúcar,16.22,0,52
2023-08-28,Manteiga,45.6,0,37
2023-08-29,Chocolate,41.78,0,49
2023-08-29,Biscoito,32.01,0,79
2023-08-29,Leite,7.14,0,71
2023-08-29,Refrigerante,28.18,0,43
2023-08-29,Pão,12.2,0,45
2023-08-29,Arroz,31.42,0,56
2023-08-29,Feijão,27.87,0,40
2023-08-29,Café,23.57,0,51
2023-08-29,Açúcar,42.6,0,65
2023-08-29,Manteiga,39.52,0,34
2023-08-30,Chocolate,15.39,0,46
2023-08-30,Biscoito,13.99,0,67
2023-08-30,Leite,41.0,0,65
2023-08-30,Refrigerante,20.86,1,90
2023-08-30,Pão,43.68,0,60
2023-08-30,Arroz,5.78,0,28
2023-08-30,Feijão,12.64,0,74
2023-08-30,Café,40.06,0,51
2023-08-30,Açúcar,48.48,0,24
2023-08-30,Manteiga,25.59,0,27
2023-08-31,Chocolate,26.13,0,33
2023-08-31,Biscoito,27.95,0,41
2023-08-31,Leite,33.7,0,30
2023-08-31,Refrigerante,20.71,0,39
2023-08-31,Pão,6.62,0,32
2023-08-31,Arroz,40.08,0,25
2023-08-31,Feijão,17.13,0,23
2023-08-31,Café,37.66,0,21
2023-08-31,Açúcar,20.99,1,85
2023-08-31,Manteiga,20.25,0,31
2023-09-01,Chocolate,35.66,0,82
2023-09-01,Biscoito,23.46,1,82
2023-09-01,Leite,22.68,0,56
2023-09-01,Refrigerante,34.65,0,47
2023-09-01,Pão,27.6,0,70
2023-09-01,Arroz,37.04,0,64
2023-09-01,Feijão,19.73,1,116
2023-09-01,Café,10.89,0,25
2023-09-01,Açúcar,24.31,0,27
2023-09-01,Manteiga,16.68,1,52
2023-09-02,Chocolate,8.74,0,96
2023-09-02,Biscoito,27.58,0,40
2023-09-02,Leite,37.47,0,68
2023-09-02,Refrigerante,26.41,1,111
2023-09-02,Pão,34.76,0,80
2023-09-02,Arroz,7.25,1,62
2023-09-02,Feijão,21.13,0,34
2023-09-02,Café,40.55,0,76
2023-09-02,Açúcar,33.03,0,77
2023-09-02,Manteiga,47.73,0,46
2023-09-03,Chocolate,20.12,0,56
2023-09-03,Biscoito,34.95,0,75
2023-09-03,Leite,33.97,0,61
2023-09-03,Refrigerante,14.24,0,43
2023-09-03,Pão,12.73,0,82
2023-09-03,Arroz,38.05,0,52
2023-09-03,Feijão,30.32,0,49
2023-09-03,Café,29.86,0,65
2023-09-03,Açúcar,49.57,0,87
2023-09-03,Manteiga,35.59,0,91
2023-09-04,Chocolate,38.42,0,43
2023-09-04,Biscoito,46.28,0,18
2023-09-04,Leite,5.01,1,99
2023-09-04,Refrigerante,26.22,0,55
2023-09-04,Pão,47.65,1,116
2023-09-04,Arroz,44.15,0,65
2023-09-04,Feijão,33.66,0,61
2023-09-04,Café,39.94,1,68
2023-09-04,Açúcar,9.64,0,51
2023-09-04,Manteiga,8.72,0,47
2023-09-05,Chocolate,47.24,0,60
2023-09-05,Biscoito,11.07,0,38
2023-09-05,Leite,24.81,0,63
2023-09-05,Refrigerante,40.87,0,66
2023-09-05,Pão,38.38,0,78
2023-09-05,Arroz,30.68,1,108
2023-09-05,Feijão,5.01,0,31
2023-09-05,Café,38.73,0,65
2023-09-05,Açúcar,30.55,0,27
2023-09-05,Manteiga,42.36,0,55
2023-09-06,Chocolate,10.59,0,59
2023-09-06,Biscoito,32.37,1,110
2023-09-06,Leite,18.2,0,44
2023-09-06,Refrigerante,45.77,0,58
2023-09-06,Pão,45.39,0,35
2023-09-06,Arroz,38.42,0,61
2023-09-06,Feijão,32.33,0,74
2023-09-06,Café,39.33,1,60
2023-09-06,Açúcar,36.66,0,65
2023-09-06,Manteiga,5.63,0,65
2023-09-07,Chocolate,24.32,0,73
2023-09-07,Biscoito,45.92,0,48
2023-09-07,Leite,6.54,0,21
2023-09-07,Refrigerante,35.25,0,35
2023-09-07,Pão,48.9,0,79
2023-09-07,Arroz,45.21,0,45
2023-09-07,Feijão,44.0,0,53
2023-09-07,Café,30.12,0,20
2023-09-07,Açúcar,10.25,0,25
2023-09-07,Manteiga,44.82,1,99
2023-09-08,Chocolate,28.04,1,87
2023-09-08,Biscoito,46.16,0,62
2023-09-08,Leite,6.7,0,16
2023-09-08,Refrigerante,15.95,0,36
2023-09-08,Pão,27.66,0,41
2023-09-08,Arroz,10.81,0,38
2023-09-08,Feijão,24.9,0,64
2023-09-08,Café,39.51,0,44
2023-09-08,Açúcar,37.23,0,80
2023-09-08,Manteiga,19.06,0,33
2023-09-09,Chocolate,49.04,0,66
2023-09-09,Biscoito,12.57,0,43
2023-09-09,Leite,49.16,0,88
2023-09-09,Refrigerante,28.04,0,54
2023-09-09,Pão,16.83,0,23
2023-09-09,Arroz,32.57,0,62
2023-09-09,Feijão,5.92,0,62
2023-09-09,Café,41.95,0,88
2023-09-09,Açúcar,32.03,0,84
2023-09-09,Manteiga,5.65,0,61
2023-09-10,Chocolate,30.52,0,58
2023-09-10,Biscoito,21.66,1,111
2023-09-10,Leite,44.97,0,57
2023-09-10,Refrigerante,26.49,0,46
2023-09-10,Pão,29.24,0,71
2023-09-10,Arroz,25.49,0,52
2023-09-10,Feijão,23.52,0,56
2023-09-10,Café,25.05,0,76
2023-09-10,Açúcar,5.95,0,36
2023-09-10,Manteiga,29.4,0,60
2023-09-11,Chocolate,33.2,0,30
2023-09-11,Biscoito,16.27,0,63
2023-09-11,Leite,27.27,0,71
2023-09-11,Refrigerante,28.4,0,36
2023-09-11,Pão,15.21,0,69
2023-09-11,Arroz,16.02,0,41
2023-09-11,Feijão,12.74,0,63
2023-09-11,Café,40.48,1,40
2023-09-11,Açúcar,26.51,0,63
2023-09-11,Manteiga,30.67,0,66
2023-09-12,Chocolate,27.6,1,54
2023-09-12,Biscoito,37.63,0,29
2023-09-12,Leite,44.06,0,72
2023-09-12,Refrigerante,13.72,0,79
2023-09-12,Pão,22.23,0,71
2023-09-12,Arroz,31.13,0,59
2023-09-12,Feijão,23.86,0,38
2023-09-12,Café,17.0,0,53
2023-09-12,Açúcar,38.75,0,48
2023-09-12,Manteiga,23.13,0,45
2023-09-13,Chocolate,15.6,0,75
2023-09-13,Biscoito,35.11,0,27
2023-09-13,Leite,6.89,1,42
2023-09-13,Refrigerante,41.59,0,73
2023-09-13,Pão,49.07,0,57
2023-09-13,Arroz,41.02,0,59
2023-09-13,Feijão,21.86,0,62
2023-09-13,Café,7.67,0,48
2023-09-13,Açúcar,19.25,0,49
2023-09-13,Manteiga,29.49,0,64
2023-09-14,Chocolate,43.05,0,51
2023-09-14,Biscoito,5.2,0,32
2023-09-14,Leite,48.94,0,32
2023-09-14,Refrigerante,29.96,0,60
2023-09-14,Pão,13.59,0,63
2023-09-14,Arroz,40.39,0,34
2023-09-14,Feijão,23.63,0,78
2023-09-14,Café,32.61,0,32
2023-09-14,Açúcar,36.23,0,34
2023-09-14,Manteiga,20.77,1,92
2023-09-15,Chocolate,38.28,0,48
2023-09-15,Biscoito,44.31,1,73
2023-09-15,Leite,27.14,1,53
2023-09-15,Refrigerante,41.95,0,39
2023-09-15,Pão,33.02,0,85
2023-09-15,Arroz,44.61,0,60
2023-09-15,Feijão,39.99,0,67
2023-09-15,Café,21.48,0,23
2023-09-15,Açúcar,10.6,0,57
2023-09-15,Manteiga,31.62,0,36
2023-09-16,Chocolate,15.94,0,74
2023-09-16,Biscoito,5.87,0,58
2023-09-16,Leite,18.93,0,77
2023-09-16,Refrigerante,26.17,0,73
2023-09-16,Pão,19.99,0,63
2023-09-16,Arroz,17.54,0,77
2023-09-16,Feijão,48.78,0,79
2023-09-16,Café,11.93,0,52
2023-09-16,Açúcar,15.68,0,78
2023-09-16,Manteiga,8.7,0,71
2023-09-17,Chocolate,13.43,0,52
2023-09-17,Biscoito,42.82,0,52
2023-09-17,Leite,9.66,0,84
2023-09-17,Refrigerante,49.55,0,78
2023-09-17,Pão,22.49,0,53
2023-09-17,Arroz,43.38,0,47
2023-09-17,Feijão,37.22,0,73
2023-09-17,Café,32.01,1,106
2023-09-17,Açúcar,19.73,0,81
2023-09-17,Manteiga,12.57,0,85
2023-09-18,Chocolate,5.92,0,32
2023-09-18,Biscoito,24.08,0,20
2023-09-18,Leite,7.34,0,62
2023-09-18,Refrigerante,10.95,0,59
2023-09-18,Pão,45.97,0,69
2023-09-18,Arroz,16.32,0,56
2023-09-18,Feijão,23.66,0,70
2023-09-18,Café,47.17,0,71
2023-09-18,Açúcar,11.35,0,68
2023-09-18,Manteiga,28.79,0,49
2023-09-19,Chocolate,32.06,0,60
2023-09-19,Biscoito,19.31,0,76
2023-09-19,Leite,37.36,0,80
2023-09-19,Refrigerante,41.36,0,79
2023-09-19,Pão,24.91,0,67
2023-09-19,Arroz,43.76,0,86
2023-09-19,Feijão,29.04,0,67
2023-09-19,Café,42.2,0,31
2023-09-19,Açúcar,8.2,0,58
2023-09-19,Manteiga,18.61,0,37
2023-09-20,Chocolate,19.88,0,57
2023-09-20,Biscoito,42.14,0,51
2023-09-20,Leite,39.53,0,66
2023-09-20,Refrigerante,18.34,0,44
2023-09-20,Pão,29.46,0,58
2023-09-20,Arroz,27.95,0,45
2023-09-20,Feijão,5.9,0,36
2023-09-20,Café,28.45,1,82
2023-09-20,Açúcar,43.26,0,63
2023-09-20,Manteiga,20.45,0,34
2023-09-21,Chocolate,20.94,0,78
2023-09-21,Biscoito,45.25,0,51
2023-09-21,Leite,28.84,0,18
2023-09-21,Refrigerante,44.5,0,55
2023-09-21,Pão,33.16,0,41
2023-09-21,Arroz,20.06,0,22
2023-09-21,Feijão,9.1,0,42
2023-09-21,Café,46.01,1,83
2023-09-21,Açúcar,34.19,1,60
2023-09-21,Manteiga,45.09,0,69
2023-09-22,Chocolate,20.67,0,39
2023-09-22,Biscoito,46.01,0,30
2023-09-22,Leite,21.09,0,41
2023-09-22,Refrigerante,22.86,0,27
2023-09-22,Pão,28.63,0,36
2023-09-22,Arroz,23.23,0,57
2023-09-22,Feijão,21.38,0,34
2023-09-22,Café,39.41,0,48
2023-09-22,Açúcar,45.24,0,65
2023-09-22,Manteiga,35.94,0,46
2023-09-23,Chocolate,49.26,0,29
2023-09-23,Biscoito,27.35,0,41
2023-09-23,Leite,29.34,0,78
2023-09-23,Refrigerante,37.86,0,74
2023-09-23,Pão,24.02,0,32
2023-09-23,Arroz,25.78,0,89
2023-09-23,Feijão,8.31,0,46
2023-09-23,Café,30.54,0,49
2023-09-23,Açúcar,5.67,0,65
2023-09-23,Manteiga,22.45,0,71
2023-09-24,Chocolate,18.89,0,30
2023-09-24,Biscoito,8.22,0,75
2023-09-24,Leite,11.0,0,66
2023-09-24,Refrigerante,37.75,0,46
2023-09-24,Pão,19.25,0,44
2023-09-24,Arroz,20.89,0,60
2023-09-24,Feijão,21.46,0,51
2023-09-24,Café,36.22,1,103
2023-09-24,Açúcar,25.51,0,72
2023-09-24,Manteiga,11.54,0,31
2023-09-25,Chocolate,14.45,0,68
2023-09-25,Biscoito,22.73,0,77
2023-09-25,Leite,15.3,0,32
2023-09-25,Refrigerante,42.43,0,45
2023-09-25,Pão,5.69,0,76
2023-09-25,Arroz,17.82,0,22
2023-09-25,Feijão,13.22,0,32
2023-09-25,Café,47.05,0,42
2023-09-25,Açúcar,15.21,0,62
2023-09-25,Manteiga,47.67,0,26
2023-09-26,Chocolate,26.26,0,18
2023-09-26,Biscoito,17.15,0,39
2023-09-26,Leite,38.7,0,30
2023-09-26,Refrigerante,26.68,0,52
2023-09-26,Pão,37.51,0,33
2023-09-26,Arroz,35.22,0,20
2023-09-26,Feijão,23.38,0,67
2023-09-26,Café,23.49,0,64
2023-09-26,Açúcar,47.41,0,46
2023-09-26,Manteiga,39.95,0,49
2023-09-27,Chocolate,10.31,0,32
2023-09-27,Biscoito,12.02,0,34
2023-09-27,Leite,24.34,0,68
2023-09-27,Refrigerante,41.75,0,22
2023-09-27,Pão,6.15,0,37
2023-09-27,Arroz,48.28,0,40
2023-09-27,Feijão,48.49,0,73
2023-09-27,Café,6.73,0,40
2023-09-27,Açúcar,44.09,0,55
2023-09-27,Manteiga,35.46,0,37
2023-09-28,Chocolate,37.04,1,102
2023-09-28,Biscoito,17.63,0,29
2023-09-28,Leite,39.36,0,44
2023-09-28,Refrigerante,10.22,1,74
2023-09-28,Pão,8.86,0,75
2023-09-28,Arroz,37.71,0,43
2023-09-28,Feijão,45.96,1,49
2023-09-28,Café,48.29,0,53
2023-09-28,Açúcar,8.64,0,71
2023-09-28,Manteiga,39.02,0,34
2023-09-29,Chocolate,41.87,0,81
2023-09-29,Biscoito,27.26,0,44
2023-09-29,Leite,19.06,0,49
2023-09-29,Refrigerante,27.26,0,44
2023-09-29,Pão,26.32,0,28
2023-09-29,Arroz,24.51,0,28
2023-09-29,Feijão,45.06,0,78
2023-09-29,Café,25.93,0,64
2023-09-29,Açúcar,19.62,0,23
2023-09-29,Manteiga,15.35,0,58
2023-09-30,Chocolate,18.35,0,63
2023-09-30,Biscoito,31.61,0,67
2023-09-30,Leite,5.13,0,77
2023-09-30,Refrigerante,35.61,1,58
2023-09-30,Pão,49.18,1,106
2023-09-30,Arroz,6.47,0,59
2023-09-30,Feijão,36.61,1,78
2023-09-30,Café,26.84,0,54
2023-09-30,Açúcar,12.81,0,44
2023-09-30,Manteiga,12.14,0,48
2023-10-01,Chocolate,47.19,0,67
2023-10-01,Biscoito,31.65,0,93
2023-10-01,Leite,36.04,0,40
2023-10-01,Refrigerante,36.0,0,36
2023-10-01,Pão,42.61,0,46
2023-10-01,Arroz,31.46,0,67
2023-10-01,Feijão,27.77,0,93
2023-10-01,Café,35.42,0,36
2023-10-01,Açúcar,15.83,0,48
2023-10-01,Manteiga,28.48,0,76
2023-10-02,Chocolate,6.4,1,69
2023-10-02,Biscoito,30.49,0,23
2023-10-02,Leite,9.21,0,19
2023-10-02,Refrigerante,23.71,0,29
2023-10-02,Pão,9.24,0,66
2023-10-02,Arroz,30.85,1,76
2023-10-02,Feijão,10.51,0,70
2023-10-02,Café,22.39,0,79
2023-10-02,Açúcar,39.54,0,35
2023-10-02,Manteiga,49.47,0,32
2023-10-03,Chocolate,24.0,0,25
2023-10-03,Biscoito,9.0,0,29
2023-10-03,Leite,7.18,0,51
2023-10-03,Refrigerante,27.92,0,75
2023-10-03,Pão,21.08,0,53
2023-10-03,Arroz,17.32,0,51
2023-10-03,Feijão,7.75,0,48
2023-10-03,Café,37.33,0,69
2023-10-03,Açúcar,39.62,0,56
2023-10-03,Manteiga,38.05,1,89
2023-10-04,Chocolate,26.17,0,38
2023-10-04,Biscoito,7.69,0,21
2023-10-04,Leite,44.37,0,19
2023-10-04,Refrigerante,23.44,0,31
2023-10-04,Pão,18.15,0,36
2023-10-04,Arroz,47.89,0,35
2023-10-04,Feijão,44.45,0,31
2023-10-04,Café,38.57,1,92
2023-10-04,Açúcar,34.08,0,72
2023-10-04,Manteiga,43.31,0,37
2023-10-05,Chocolate,38.41,0,36
2023-10-05,Biscoito,35.97,0,34
2023-10-05,Leite,10.47,0,27
2023-10-05,Refrigerante,35.18,0,31
2023-10-05,Pão,5.64,0,56
2023-10-05,Arroz,21.55,0,37
2023-10-05,Feijão,32.96,0,71
2023-10-05,Café,35.24,0,65
2023-10-05,Açúcar,45.6,0,66
2023-10-05,Manteiga,7.78,0,55
2023-10-06,Chocolate,33.17,0,49
2023-10-06,Biscoito,30.28,1,91
2023-10-06,Leite,32.01,0,61
2023-10-06,Refrigerante,13.97,0,66
2023-10-06,Pão,31.27,0,56
2023-10-06,Arroz,38.5,0,37
2023-10-06,Feijão,7.83,0,57
2023-10-06,Café,19.72,0,68
2023-10-06,Açúcar,28.06,0,74
2023-10-06,Manteiga,45.57,0,22
2023-10-07,Chocolate,15.27,0,59
2023-10-07,Biscoito,34.75,0,86
2023-10-07,Leite,7.56,0,82
2023-10-07,Refrigerante,23.06,0,53
2023-10-07,Pão,17.2,1,82
2023-10-07,Arroz,22.72,0,71
2023-10-07,Feijão,42.56,0,48
2023-10-07,Café,29.47,0,75
2023-10-07,Açúcar,44.34,0,62
2023-10-07,Manteiga,26.35,0,56
2023-10-08,Chocolate,43.35,0,63
2023-10-08,Biscoito,45.53,1,100
2023-10-08,Leite,42.31,0,42
2023-10-08,Refrigerante,20.22,0,31
2023-10-08,Pão,14.36,0,73
2023-10-08,Arroz,39.16,0,77
2023-10-08,Feijão,16.06,0,50
2023-10-08,Café,39.45,0,78
2023-10-08,Açúcar,36.24,0,88
2023-10-08,Manteiga,32.68,0,69
2023-10-09,Chocolate,36.82,0,60
2023-10-09,Biscoito,43.39,0,63
2023-10-09,Leite,25.61,0,33
2023-10-09,Refrigerante,10.24,0,15
2023-10-09,Pão,10.22,0,53
2023-10-09,Arroz,18.38,0,51
2023-10-09,Feijão,42.72,1,85
2023-10-09,Café,39.75,0,78
2023-10-09,Açúcar,15.44,0,65
2023-10-09,Manteiga,8.08,0,12
2023-10-10,Chocolate,11.31,0,58
2023-10-10,Biscoito,25.84,0,38
2023-10-10,Leite,43.66,0,44
2023-10-10,Refrigerante,37.36,0,51
2023-10-10,Pão,47.82,0,31
2023-10-10,Arroz,48.4,0,18
2023-10-10,Feijão,40.97,0,34
2023-10-10,Café,21.24,0,50
2023-10-10,Açúcar,21.73,0,27
2023-10-10,Manteiga,16.42,0,47
2023-10-11,Chocolate,31.0,1,99
2023-10-11,Biscoito,13.58,1,74
2023-10-11,Leite,15.25,0,52
2023-10-11,Refrigerante,5.83,0,29
2023-10-11,Pão,26.66,0,76
2023-10-11,Arroz,19.02,0,38
2023-10-11,Feijão,40.45,0,68
2023-10-11,Café,25.19,0,18
2023-10-11,Açúcar,25.37,0,57
2023-10-11,Manteiga,33.33,0,59
2023-10-12,Chocolate,27.77,0,53
2023-10-12,Biscoito,42.02,0,21
2023-10-12,Leite,18.74,0,19
2023-10-12,Refrigerante,16.99,0,80
2023-10-12,Pão,47.39,0,46
2023-10-12,Arroz,31.52,0,74
2023-10-12,Feijão,26.39,0,80
2023-10-12,Café,48.33,0,36
2023-10-12,Açúcar,27.31,0,16
2023-10-12,Manteiga,48.19,0,74
2023-10-13,Chocolate,42.42,0,35
2023-10-13,Biscoito,42.19,0,26
2023-10-13,Leite,6.12,0,29
2023-10-13,Refrigerante,15.37,0,22
2023-10-13,Pão,15.7,1,79
2023-10-13,Arroz,46.91,0,24
2023-10-13,Feijão,35.89,0,74
2023-10-13,Café,11.95,0,75
2023-10-13,Açúcar,36.63,0,62
2023-10-13,Manteiga,30.88,0,20
2023-10-14,Chocolate,16.84,0,55
2023-10-14,Biscoito,16.24,0,26
2023-10-14,Leite,36.03,1,99
2023-10-14,Refrigerante,10.02,0,61
2023-10-14,Pão,44.8,0,44
2023-10-14,Arroz,44.75,0,89
2023-10-14,Feijão,20.09,0,66
2023-10-14,Café,38.3,0,65
2023-10-14,Açúcar,11.35,0,89
2023-10-14,Manteiga,14.73,0,68
2023-10-15,Chocolate,39.04,0,68
2023-10-15,Biscoito,45.56,0,79
2023-10-15,Leite,43.31,0,70
2023-10-15,Refrigerante,42.47,0,55
2023-10-15,Pão,26.66,0,55
2023-10-15,Arroz,43.93,1,56
2023-10-15,Feijão,42.89,0,77
2023-10-15,Café,20.19,0,45
2023-10-15,Açúcar,20.1,0,46
2023-10-15,Manteiga,9.99,0,58
2023-10-16,Chocolate,27.3,0,62
2023-10-16,Biscoito,37.59,0,75
2023-10-16,Leite,40.17,0,40
2023-10-16,Refrigerante,18.75,0,64
2023-10-16,Pão,16.28,0,55
2023-10-16,Arroz,15.99,0,56
2023-10-16,Feijão,40.3,0,31
2023-10-16,Café,26.58,0,73
2023-10-16,Açúcar,40.86,0,18
2023-10-16,Manteiga,46.52,0,34
2023-10-17,Chocolate,47.75,0,63
2023-10-17,Biscoito,47.2,0,51
2023-10-17,Leite,22.36,0,48
2023-10-17,Refrigerante,21.3,0,57
2023-10-17,Pão,19.46,0,41
2023-10-17,Arroz,7.25,0,38
2023-10-17,Feijão,25.63,0,56
2023-10-17,Café,46.8,0,38
2023-10-17,Açúcar,11.53,0,63
2023-10-17,Manteiga,23.03,0,51
2023-10-18,Chocolate,27.71,0,50
2023-10-18,Biscoito,5.74,0,27
2023-10-18,Leite,22.16,0,81
2023-10-18,Refrigerante,32.39,0,48
2023-10-18,Pão,25.52,0,47
2023-10-18,Arroz,14.71,1,78
2023-10-18,Feijão,30.84,0,81
2023-10-18,Café,11.5,0,37
2023-10-18,Açúcar,6.66,1,46
2023-10-18,Manteiga,21.39,0,30
2023-10-19,Chocolate,13.93,0,16
2023-10-19,Biscoito,7.65,0,82
2023-10-19,Leite,25.11,0,40
2023-10-19,Refrigerante,46.76,0,58
2023-10-19,Pão,12.56,0,27
2023-10-19,Arroz,10.94,0,45
2023-10-19,Feijão,20.55,1,93
2023-10-19,Café,8.14,0,74
2023-10-19,Açúcar,43.53,0,53
2023-10-19,Manteiga,17.09,0,63
2023-10-20,Chocolate,36.29,0,71
2023-10-20,Biscoito,39.24,0,39
2023-10-20,Leite,30.62,0,32
2023-10-20,Refrigerante,16.9,0,48
2023-10-20,Pão,14.4,0,28
2023-10-20,Arroz,17.35,0,30
2023-10-20,Feijão,37.13,0,65
2023-10-20,Café,18.97,0,32
2023-10-20,Açúcar,12.41,0,68
2023-10-20,Manteiga,24.32,0,21
2023-10-21,Chocolate,47.11,0,75
2023-10-21,Biscoito,36.24,1,98
2023-10-21,Leite,16.19,0,97
2023-10-21,Refrigerante,5.46,0,37
2023-10-21,Pão,9.97,0,47
2023-10-21,Arroz,10.73,0,42
2023-10-21,Feijão,35.51,0,78
2023-10-21,Café,9.26,0,46
2023-10-21,Açúcar,34.69,0,65
2023-10-21,Manteiga,37.97,0,65
2023-10-22,Chocolate,39.16,0,85
2023-10-22,Biscoito,21.36,0,25
2023-10-22,Leite,31.01,1,71
2023-10-22,Refrigerante,48.51,0,83
2023-10-22,Pão,24.53,0,59
2023-10-22,Arroz,39.8,0,45
2023-10-22,Feijão,24.36,0,79
2023-10-22,Café,10.88,0,83
2023-10-22,Açúcar,44.49,0,72
2023-10-22,Manteiga,38.29,1,84
2023-10-23,Chocolate,40.03,0,26
2023-10-23,Biscoito,28.7,0,56
2023-10-23,Leite,6.38,0,58
2023-10-23,Refrigerante,39.09,0,68
2023-10-23,Pão,23.33,0,40
2023-10-23,Arroz,42.26,0,76
2023-10-23,Feijão,47.23,0,19
2023-10-23,Café,37.7,0,24
2023-10-23,Açúcar,49.41,0,31
2023-10-23,Manteiga,15.85,0,53
2023-10-24,Chocolate,24.2,0,82
2023-10-24,Biscoito,5.27,0,78
2023-10-24,Leite,37.32,0,21
2023-10-24,Refrigerante,34.0,0,20
2023-10-24,Pão,7.5,0,45
2023-10-24,Arroz,25.72,0,30
2023-10-24,Feijão,36.13,0,31
2023-10-24,Café,26.5,1,100
2023-10-24,Açúcar,23.66,0,58
2023-10-24,Manteiga,49.51,1,91
2023-10-25,Chocolate,30.52,0,50
2023-10-25,Biscoito,9.43,0,52
2023-10-25,Leite,38.18,0,13
2023-10-25,Refrigerante,15.74,0,63
2023-10-25,Pão,41.7,0,51
2023-10-25,Arroz,40.65,0,55
2023-10-25,Feijão,45.07,0,59
2023-10-25,Café,43.68,0,48
2023-10-25,Açúcar,12.8,0,69
2023-10-25,Manteiga,49.7,0,55
2023-10-26,Chocolate,10.29,0,49
2023-10-26,Biscoito,47.93,0,74
2023-10-26,Leite,7.05,0,50
2023-10-26,Refrigerante,29.67,0,51
2023-10-26,Pão,24.0,0,38
2023-10-26,Arroz,19.43,0,78
2023-10-26,Feijão,12.12,0,43
2023-10-26,Café,41.34,0,29
2023-10-26,Açúcar,5.17,0,42
2023-10-26,Manteiga,48.55,0,40
2023-10-27,Chocolate,39.86,0,23
2023-10-27,Biscoito,45.16,0,43
2023-10-27,Leite,39.82,0,25
2023-10-27,Refrigerante,25.2,1,100
2023-10-27,Pão,46.74,0,67
2023-10-27,Arroz,33.09,0,70
2023-10-27,Feijão,12.85,0,41
2023-10-27,Café,41.3,0,33
2023-10-27,Açúcar,7.72,0,65
2023-10-27,Manteiga,16.37,0,37
2023-10-28,Chocolate,48.11,0,74
2023-10-28,Biscoito,33.06,0,56
2023-10-28,Leite,25.4,0,80
2023-10-28,Refrigerante,15.43,1,100
2023-10-28,Pão,34.27,0,82
2023-10-28,Arroz,24.67,0,96
2023-10-28,Feijão,47.85,0,61
2023-10-28,Café,35.34,1,73
2023-10-28,Açúcar,33.66,0,20
2023-10-28,Manteiga,13.52,1,66
2023-10-29,Chocolate,39.39,0,90
2023-10-29,Biscoito,8.34,0,97
2023-10-29,Leite,24.82,0,58
2023-10-29,Refrigerante,19.61,0,62
2023-10-29,Pão,20.54,0,63
2023-10-29,Arroz,10.34,0,62
2023-10-29,Feijão,24.41,0,36
2023-10-29,Café,13.37,0,32
2023-10-29,Açúcar,17.04,0,48
2023-10-29,Manteiga,39.2,0,55
2023-10-30,Chocolate,42.06,0,70
2023-10-30,Biscoito,49.51,1,57
2023-10-30,Leite,40.8,0,64
2023-10-30,Refrigerante,10.13,0,26
2023-10-30,Pão,6.6,0,64
2023-10-30,Arroz,48.24,0,34
2023-10-30,Feijão,14.41,0,31
2023-10-30,Café,38.15,0,67
2023-10-30,Açúcar,26.93,0,27
2023-10-30,Manteiga,19.58,0,41
2023-10-31,Chocolate,22.63,0,19
2023-10-31,Biscoito,15.4,1,74
2023-10-31,Leite,43.74,0,56
2023-10-31,Refrigerante,8.38,0,64
2023-10-31,Pão,24.11,1,103
2023-10-31,Arroz,17.51,0,7
2023-10-31,Feijão,23.6,0,41
2023-10-31,Café,41.94,0,46
2023-10-31,Açúcar,31.7,0,51
2023-10-31,Manteiga,12.27,0,30
2023-11-01,Chocolate,19.2,0,62
2023-11-01,Biscoito,5.57,1,79
2023-11-01,Leite,15.47,1,97
2023-11-01,Refrigerante,43.79,0,34
2023-11-01,Pão,27.1,0,25
2023-11-01,Arroz,12.6,0,77
2023-11-01,Feijão,26.84,0,24
2023-11-01,Café,16.57,0,34
2023-11-01,Açúcar,32.67,0,43
2023-11-01,Manteiga,32.86,0,71
2023-11-02,Chocolate,6.76,0,31
2023-11-02,Biscoito,6.49,0,49
2023-11-02,Leite,48.65,0,63
2023-11-02,Refrigerante,5.35,0,61
2023-11-02,Pão,19.15,0,58
2023-11-02,Arroz,23.5,1,106
2023-11-02,Feijão,38.32,0,25
2023-11-02,Café,32.48,0,28
2023-11-02,Açúcar,12.54,0,27
2023-11-02,Manteiga,22.51,0,28
2023-11-03,Chocolate,37.79,0,72
2023-11-03,Biscoito,8.66,0,18
2023-11-03,Leite,23.19,0,58
2023-11-03,Refrigerante,45.11,0,62
